 Impersonal Pronouns,Adverbs,Affective Processes,All Punctuation,Anger,Anxiety,Apostrophe,Articles,Assent,Auxiliary Verbs,Biological Processes,Body,Causation,Certainty,Comma,Common Verbs,Conjunctions,Dash,Death,Dictionary Words,Discrepancy,Exclamation Marks,Family,Feel,Fillers,First Person Plural,First Person Singular,Friends,Health,Hear,Home,Ingestion,Insight,Leisure,Money,Motion,Negations,Negative Emotion,Number,Numerals,Other Punctuation,Parenthesis,Perceptual Processes,Personal Pronouns,Positive Emotion,Quantifiers,Question Marks,Quote Marks,Relativity,Religion,Sadness,Second Person,See,Semicolon,Sentences,Sexual,Six Letter Words,Social Processes,Space,Swear Words,Tentative,Third Person Plural,Third Person Singular,Time,Total Pronouns,Unique Words,Word Count,Words Per Sentence,Work,achiev,adj,affiliation,cogproc,compare,differ,drives,female,focusfuture,focuspast,focuspresent,function,informal,interrog,male,netspeak,nonflu,power,prep,reward,risk
5,2,0.0,13,0.0,0.0,0.0,1,0.0,6,2,0.0,0.0,2,5,8,0.0,3,0.0,47,0.0,1,0.0,1,2,0.0,8,0.0,2,0.0,0.0,0.0,5,0.0,0.0,0.0,3,0.0,0.0,0.0,2,0.0,1,10,0.0,1,3,0.0,8,0.0,0.0,2,0.0,0.0,4,0.0,2,2,4,0.0,0.0,0.0,0.0,4,15,30,43,10.75,0.0,0.0,1,0.0,10,0.0,3,1,0.0,0.0,0.0,8,28,4,1,0.0,0.0,2,1,2,0.0,0.0
5,1,0.0,6,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1,7,0.0,3,0.0,28,0.0,0.0,0.0,0.0,3,0.0,4,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,2,0.0,0.0,0.0,2,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,1,0.0,0.0,2,0.0,2,4,2,0.0,0.0,0.0,0.0,1,10,19,22,11.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,1,0.0,8,16,5,1,0.0,1,1,0.0,1,0.0,0.0
2,1,1,8,0.0,0.0,0.0,1,0.0,2,1,0.0,1,0.0,7,4,1,0.0,0.0,20,0.0,0.0,3,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1,0.0,0.0,2,1,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,3,6,2,0.0,0.0,0.0,0.0,0.0,4,18,20,20.0,0.0,0.0,1,5,2,0.0,1,5,0.0,0.0,1,3,12,2,0.0,0.0,0.0,2,0.0,3,0.0,0.0
5,0.0,1,13,0.0,0.0,1,2,0.0,4,0.0,0.0,0.0,0.0,5,4,3,3,0.0,25,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,3,0.0,3,1,0.0,0.0,0.0,0.0,5,0.0,7,4,3,0.0,0.0,2,1,0.0,9,28,37,7.4,1,0.0,0.0,1,1,0.0,0.0,2,0.0,0.0,3,0.0,19,1,1,1,0.0,1,1,1,0.0,0.0
1,2,1,3,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,1,0.0,0.0,2,1,0.0,1,0.0,8,0.0,0.0,2,0.0,0.0,2,0.0,2,2,1,0.0,0.0,0.0,0.0,6,3,16,17,8.5,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1,11,1,1,0.0,0.0,0.0,0.0,5,0.0,0.0
2,0.0,2,7,0.0,0.0,0.0,1,0.0,4,1,0.0,1,0.0,3,9,0.0,1,0.0,24,0.0,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,0.0,0.0,3,0.0,0.0,7,1,0.0,0.0,0.0,4,0.0,1,0.0,0.0,0.0,3,0.0,1,5,2,0.0,0.0,0.0,2,1,9,21,24,8.0,0.0,0.0,1,3,3,0.0,2,3,0.0,1,1,8,17,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0
1,1,0.0,1,0.0,0.0,0.0,1,0.0,4,0.0,0.0,0.0,1,0.0,5,1,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,4,3,0.0,0.0,0.0,0.0,0.0,3,2,15,16,16.0,0.0,0.0,0.0,3,4,0.0,1,3,0.0,5,0.0,3,9,0.0,1,3,0.0,0.0,0.0,1,0.0,0.0
1,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,1,0.0,4,9,9,9.0,0.0,0.0,1,0.0,3,2,1,0.0,0.0,0.0,0.0,3,7,0.0,1,1,0.0,0.0,0.0,2,0.0,0.0
0.0,1,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,8,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,1,0.0,3,8,8,8.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2,5,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0
4,2,1,10,0.0,0.0,0.0,1,0.0,4,0.0,0.0,0.0,1,4,5,1,5,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,3,0.0,4,0.0,0.0,2,1,1,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,2,0.0,5,2,5,0.0,0.0,0.0,2,1,6,24,34,17.0,0.0,1,0.0,0.0,3,1,2,1,0.0,0.0,3,1,16,0.0,1,2,0.0,0.0,0.0,2,0.0,0.0
4,0.0,1,7,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,3,1,0.0,3,0.0,9,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,6,10,12,12.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,6,2,0.0,1,0.0,1,0.0,0.0,0.0,0.0
1,1,0.0,5,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,2,0.0,0.0,0.0,0.0,1,1,3,11,11,11.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,5,6,1,0.0,1,0.0,1,0.0,1,0.0,0.0
0.0,1,1,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,2,1,3,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,1,8,8,8.0,0.0,0.0,1,0.0,3,0.0,0.0,1,0.0,0.0,0.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1
1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,4,0.0,1,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1,0.0,0.0,0.0,0.0,4,0.0,0.0,1,0.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,5,8,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0
4,0.0,1,2,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,1,1,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,2,0.0,2,3,0.0,0.0,3,0.0,0.0,3,5,10,10,5.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,2,6,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
1,0.0,0.0,4,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,1,2,0.0,1,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,0.0,1,1,0.0,0.0,2,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2,11,12,12.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,5,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0
4,2,1,6,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,2,3,0.0,1,0.0,20,2,0.0,0.0,0.0,6,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,1,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,3,2,0.0,0.0,1,0.0,1,6,13,15,5.0,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,1,1,2,10,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,1,3,0.0,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,12,1,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,2,1,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,4,1,0.0,0.0,0.0,0.0,1,2,11,12,6.0,0.0,0.0,1,2,1,0.0,0.0,2,0.0,2,0.0,3,5,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
1,1,0.0,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,1,3,0.0,0.0,1,0.0,0.0,0.0,0.0,2,1,0.0,2,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,4,8,9,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,5,1,1,0.0,0.0,0.0,0.0,1,1,0.0
1,2,1,3,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,2,8,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,4,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
1,1,0.0,2,0.0,0.0,0.0,2,0.0,3,0.0,0.0,0.0,0.0,1,7,2,0.0,0.0,22,1,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,3,0.0,1,1,0.0,1,0.0,0.0,0.0,0.0,3,0.0,1,1,0.0,2,0.0,0.0,2,0.0,0.0,1,0.0,2,3,0.0,0.0,1,0.0,0.0,1,4,19,20,20.0,0.0,0.0,1,0.0,3,0.0,0.0,1,0.0,0.0,2,3,12,0.0,1,0.0,0.0,0.0,0.0,2,1,0.0
0.0,0.0,0.0,4,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,2,1,0.0,1,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,4,1,0.0,0.0,0.0,0.0,1,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,4,1,8,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,4,3,2,0.0,0.0,0.0,2,1,0.0,0.0,0.0
1,2,2,8,0.0,0.0,0.0,2,0.0,2,5,0.0,0.0,0.0,1,8,3,2,0.0,44,0.0,0.0,3,0.0,0.0,1,6,1,1,0.0,1,0.0,3,1,0.0,3,0.0,0.0,1,0.0,6,0.0,0.0,9,2,0.0,0.0,0.0,11,0.0,0.0,1,0.0,0.0,4,4,5,12,1,0.0,0.0,0.0,1,7,10,33,39,9.75,0.0,2,2,7,3,1,0.0,9,6,1,0.0,9,18,2,1,0.0,1,0.0,0.0,2,1,0.0
2,1,9,4,0.0,0.0,0.0,1,6,2,1,1,0.0,3,2,3,0.0,0.0,0.0,25,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,1,3,9,0.0,1,0.0,2,0.0,0.0,1,0.0,0.0,2,0.0,3,1,2,0.0,1,0.0,0.0,0.0,5,18,19,9.5,0.0,0.0,1,0.0,4,0.0,0.0,2,0.0,1,0.0,2,10,6,0.0,0.0,0.0,0.0,1,2,1,0.0
2,2,2,11,0.0,0.0,0.0,1,0.0,1,1,1,3,2,3,2,0.0,5,0.0,25,0.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,0.0,3,0.0,0.0,6,0.0,0.0,0.0,0.0,4,0.0,2,0.0,0.0,0.0,3,0.0,2,6,1,0.0,0.0,0.0,2,3,8,21,26,8.666666666666666,0.0,1,2,4,5,1,0.0,5,2,0.0,1,0.0,14,2,0.0,0.0,0.0,1,0.0,2,0.0,0.0
1,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,1,0.0,2,0.0,6,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,3,7,8,4.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,1,0.0,4,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
0.0,0.0,1,8,0.0,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,3,3,3,2,0.0,17,0.0,0.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,7,0.0,0.0,6,1,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1,0.0,1,2,0.0,0.0,0.0,0.0,1,3,6,15,19,19.0,0.0,0.0,1,1,0.0,0.0,0.0,3,1,2,2,1,12,1,0.0,0.0,0.0,1,0.0,1,1,1
4,5,0.0,5,0.0,0.0,0.0,1,0.0,3,0.0,0.0,0.0,0.0,2,7,1,0.0,0.0,29,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,7,0.0,2,3,0.0,0.0,0.0,0.0,5,0.0,0.0,1,1,0.0,2,0.0,4,7,2,0.0,0.0,0.0,0.0,3,7,24,29,14.5,0.0,1,0.0,2,3,1,3,3,0.0,0.0,3,3,20,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,1,3,7,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,5,0.0,1,0.0,16,0.0,5,0.0,0.0,0.0,0.0,0.0,1,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3,4,3,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,5,0.0,1,5,0.0,0.0,0.0,0.0,3,1,4,9,14,2.8,0.0,0.0,0.0,1,1,0.0,1,5,0.0,0.0,0.0,6,7,2,0.0,3,2,0.0,0.0,0.0,4,0.0
0.0,1,6,6,0.0,0.0,0.0,1,2,4,2,1,1,0.0,4,5,1,0.0,0.0,22,1,0.0,0.0,1,0.0,0.0,3,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,0.0,1,0.0,2,3,2,2,1,0.0,1,0.0,0.0,0.0,1,0.0,2,0.0,2,0.0,1,0.0,2,0.0,0.0,0.0,3,21,21,10.5,0.0,0.0,0.0,0.0,5,0.0,1,3,0.0,1,0.0,5,11,3,0.0,0.0,0.0,0.0,0.0,2,0.0,3
0.0,0.0,0.0,2,0.0,0.0,0.0,3,0.0,1,1,1,0.0,0.0,0.0,3,1,1,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,2,0.0,1,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,0.0,4,1,0.0,0.0,1,0.0,1,0.0,2,14,16,16.0,0.0,0.0,2,0.0,2,1,0.0,0.0,1,1,2,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
1,1,1,3,0.0,0.0,0.0,3,1,2,3,0.0,0.0,0.0,2,4,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3,2,0.0,0.0,1,0.0,0.0,0.0,1,0.0,3,0.0,3,0.0,2,2,1,0.0,0.0,0.0,6,0.0,0.0,1,0.0,0.0,1,0.0,2,6,6,0.0,1,0.0,0.0,0.0,3,19,20,20.0,0.0,0.0,1,0.0,3,1,1,0.0,0.0,0.0,1,3,10,1,0.0,1,0.0,0.0,0.0,2,0.0,0.0
1,2,3,5,0.0,0.0,0.0,2,0.0,2,0.0,0.0,0.0,1,1,4,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,4,0.0,2,0.0,0.0,0.0,0.0,0.0,4,0.0,2,1,2,0.0,0.0,0.0,0.0,0.0,3,12,17,4.25,0.0,0.0,3,0.0,1,0.0,0.0,0.0,0.0,0.0,2,2,9,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,5,0.0,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,4,8,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,2,5,1,0.0,0.0,0.0,1,1,0.0,0.0,0.0
2,2,1,9,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,4,4,0.0,2,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,3,1,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,3,0.0,1,2,1,0.0,0.0,0.0,0.0,1,5,17,17,5.666666666666667,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,5,9,4,1,0.0,0.0,3,0.0,0.0,0.0,0.0
3,5,3,11,0.0,0.0,0.0,4,1,7,0.0,0.0,0.0,2,6,7,3,0.0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0.0,3,0.0,0.0,3,2,1,2,0.0,10,0.0,0.0,1,0.0,0.0,5,0.0,5,4,9,0.0,0.0,0.0,0.0,0.0,6,39,46,9.2,0.0,0.0,5,0.0,3,2,1,1,0.0,0.0,0.0,8,26,1,0.0,3,0.0,0.0,1,4,0.0,0.0
1,2,3,9,0.0,0.0,0.0,2,1,2,7,0.0,0.0,1,7,2,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,2,3,0.0,0.0,0.0,4,0.0,0.0,1,0.0,0.0,2,0.0,3,1,0.0,0.0,1,0.0,0.0,4,3,19,21,10.5,0.0,0.0,2,0.0,2,0.0,0.0,0.0,0.0,0.0,1,1,10,2,0.0,0.0,0.0,1,0.0,1,0.0,0.0
1,1,0.0,6,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,5,2,1,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,2,2,0.0,0.0,0.0,0.0,0.0,1,3,9,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,6,2,2,0.0,0.0,2,0.0,0.0,0.0,0.0
1,2,2,4,0.0,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,2,4,0.0,0.0,0.0,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,2,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,2,4,0.0,2,1,0.0,0.0,0.0,3,14,15,7.5,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,3,8,5,1,0.0,0.0,2,0.0,0.0,0.0,0.0
1,4,0.0,7,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,2,1,4,4,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,1,0.0,1,3,0.0,1,2,0.0,1,0.0,0.0,1,1,0.0,3,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,4,15,17,5.666666666666667,0.0,0.0,1,1,4,0.0,1,1,0.0,0.0,1,3,12,2,2,0.0,0.0,1,0.0,0.0,0.0,0.0
0.0,5,3,14,0.0,0.0,2,3,1,6,0.0,0.0,0.0,1,7,7,3,0.0,0.0,32,1,0.0,0.0,0.0,3,0.0,2,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,10,0.0,1,2,2,1,1,0.0,4,0.0,0.0,0.0,0.0,0.0,3,0.0,10,4,4,0.0,1,0.0,0.0,0.0,2,32,37,12.333333333333334,0.0,0.0,1,0.0,5,0.0,2,1,0.0,0.0,1,7,22,5,0.0,0.0,0.0,1,0.0,4,0.0,1
1,2,2,5,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,3,4,1,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,2,0.0,0.0,1,2,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1,2,13,13,6.5,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,2,0.0,2,7,3,0.0,0.0,1,1,0.0,0.0,0.0,0.0
1,3,0.0,4,0.0,0.0,0.0,0.0,0.0,1,1,0.0,1,0.0,2,3,1,0.0,0.0,13,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,2,0.0,2,0.0,0.0,1,0.0,0.0,2,0.0,1,2,1,0.0,1,0.0,0.0,1,3,14,14,7.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1,0.0,0.0,0.0,2,8,0.0,2,0.0,0.0,0.0,1,1,0.0,0.0
6,1,6,11,0.0,0.0,0.0,3,3,3,0.0,0.0,1,0.0,8,5,0.0,0.0,0.0,38,0.0,0.0,0.0,4,0.0,0.0,3,3,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,5,4,5,0.0,1,0.0,4,0.0,0.0,1,0.0,0.0,3,0.0,3,5,3,0.0,6,0.0,0.0,1,10,30,35,11.666666666666666,0.0,0.0,4,0.0,9,1,1,2,0.0,0.0,0.0,7,20,4,2,3,1,0.0,1,4,0.0,1
1,0.0,0.0,4,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,2,0.0,0.0,2,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,3,0.0,2,3,1,0.0,0.0,0.0,0.0,0.0,3,12,12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
2,0.0,0.0,4,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,3,2,1,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,3,9,11,11.0,0.0,0.0,0.0,0.0,2,0.0,1,1,0.0,0.0,0.0,2,6,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
